360500,新余市,xinyu.zip,20150427,1408853,2092220,5ef87e25969763949603ca1793409276
360600,鹰潭市,yingtan.zip,20150427,1063823,1578349,5e2c97b39f1bb438a31110241a8f7762
360700,赣州市,ganzhou.zip,20150427,8729289,12962821,00b0103e09b74dcc586c1a40902516a8
360800,吉安市,jian.zip,20150427,3993615,6088101,c4e2c7354fd81f49664c374a839fa4a1
360900,宜春市,yichun.zip,20150427,4274573,6392042,1ec47a10fa41560cf9ac7b9d430241f2
361000,抚州市,fuzhou1.zip,20150427,2960168,4455269,04f29d7d7e6208a741d99b08eaa52345
361100,上饶市,shangrao.zip,20150427,4832874,7213630,883266cc22d502ddd236a4742862bd89
370100,济南市,jinan.zip,20150427,13846530,19863815,70007e638e7de03aaaf253fa37dd04e3
370200,青岛市,qingdao.zip,20150427,19715340,28033157,fff8f5d31c66f67910ad2571abb7ddb4
370300,淄博市,zibo.zip,20150427,6947583,10006352,b0261ad0134d2fdfd7a39e2dd7c64b10
370400,枣庄市,zaozhuang.zip,20150427,3626063,5274996,cc3a56e7c902a6be5c89aa50fad444b6
370500,东营市,dongying.zip,20150427,3468733,5038587,bf0957606c072d05e4f497029aed2509
370600,烟台市,yantai.zip,20150427,9968993,14122458,8ce4354fa11975ca809b231e7bb2df32
370700,潍坊市,weifang.zip,20150427,12713798,18270121,a732be607776e204130307730287b447
370800,济宁市,jining.zip,20150427,7574485,11054506,b71c7eab95f03f2ec5e5b9fd5b793f4f
370900,泰安市,taian.zip,20150427,5010010,7342965,dcb7b3a7ba71db4afabff736671ed5df
371000,威海市,weihai.zip,20150427,5739255,8160449,465edfd7509b6bc7ee70ee56361e5bbc
371100,日照市,rizhao.zip,20150427,3384062,4980751,52bb4ad702fc10adc25178825b17b466
371200,莱芜市,laiwu.zip,20150427,1421925,2090940,55a681b4384d4a0b5c3cc8929f3ee50d
371300,临沂市,linyi.zip,20150427,8362135,12224733,fd840426e88f429a5ce4e24b4481e148
371400,德州市,dezhou.zip,20150427,5324523,7784148,8f71a1a68d566790f4ad8f3ca2babef7
371500,聊城市,liaocheng.zip,20150427,4278194,6385386,2e55e77a74408b788ef325c9da02aa99
371600,滨州市,binzhou.zip,20150427,3566986,5394110,ab3f49e3c21f10d2c01a151bd387933f
371700,菏泽市,heze.zip,20150427,4503709,6690030,1cd1749a9b31ff503db82f0cd9b42a56
410100,郑州市,zhengzhou.zip,20150427,21333707,30517407,4cbe3a9a50075ed22f55e1411cb8f864
410200,开封市,kaifeng.zip,20150427,3921265,5756577,187517f3b186a710f18e5868979d54d5
410300,洛阳市,luoyang.zip,20150427,8845275,12875987,fefb8f60331885f29f9e0dda30b4dd09
410400,平顶山市,pingdingshan.zip,20150427,3781474,5596545,39783cb9bca0f512436d6e3640140453
410500,安阳市,anyang.zip,20150427,3859010,5653246,5cdb86e55138b983c75a5ad71dc46bc1
410600,鹤壁市,hebi.zip,20150427,1558601,2317567,4e8af659a91c13f8c2db3d45a4e0776f
410700,新乡市,xinxiang.zip,20150427,5155576,7529632,f68b44d984ad7b112aa2510b191b9232
410800,焦作市,jiaozuo.zip,20150427,3202377,4679601,64db805705921b74ed11e821c2e60860
410900,濮阳市,puyang.zip,20150427,2720533,4020379,3239ae080f828f3abf6ce9f9f99083b9
411000,许昌市,xuchang.zip,20150427,3968564,5815793,8e3beff9109d3b943106d207088733b3
411100,漯河市,luohe.zip,20150427,2442364,3572521,02901fa34f5805faef11420864f21d26
411200,三门峡市,sanmenxia.zip,20150427,2431567,3629170,cc8df9ec9b8ffd8018359d29af2dbace
411300,南阳市,nanyang.zip,20150427,8202623,12199545,26a8e7c0d00eb9e539f5cd0a9ad23409
411400,商丘市,shangqiu.zip,20150427,4806571,7351196,d7e4cc5bd747ad0e0dda3889b7e34112
411500,信阳市,xinyang.zip,20150427,4808509,7391533,e20e5beef3ae9b66780c11df6f5417a9
411600,周口市,zhoukou.zip,20150427,4074708,6131705,da000374f1c3eac795d243735ab0e14c
411700,驻马店市,zhumadian.zip,20150427,3952743,5953989,f35cbfaffa1a4118cdfd38e7710b645e
419001,济源市,jiyuan.zip,20150427,918401,1366775,d13c75cd943f13c36b7c16bd20b74252
420100,武汉市,wuhan.zip,20150427,24821743,35315961,84c9190989498eb67bd8fc694864ac7e
420200,黄石市,huangshi.zip,20150427,2044597,3050804,3b19895e5bd2967e795f799e1da0d44d
420300,十堰市,shiyan.zip,20150427,3450894,5354336,8a80620938a4d0a30d783561b72e08b3
420500,宜昌市,yichang.zip,20150427,4644827,6945623,0fc85afd03886165f950d5e024acb4d1
420600,襄阳市,xiangyang.zip,20150427,6040580,9042536,f355601a19e9f89d5fc3d18c8d913100
420700,鄂州市,ezhou.zip,20150427,875797,1307904,74d61619de6960163a9f88641e81ec60
420800,荆门市,jingmen.zip,20150427,3021243,4582845,76080d0778cadbd5f5930ea4dca720d7
420900,孝感市,xiaogan.zip,20150427,2866237,4358616,e8ee984ffc6570c12449e60d77ff0cae
421000,荆州市,jingzhou.zip,20150427,4199590,6198179,2335b7f12de3aa97088cd21ab7b7cb34
421100,黄冈市,huanggang.zip,20150427,4645890,7160680,f533a4238454e5b09c9835f47b3ee81f
421200,咸宁市,xianning.zip,20150427,2561497,3860046,b4fa70951bbb7ade3d730e905b4bc2b4
421300,随州市,suizhou.zip,20150427,2081311,3252966,5d7a6b7b14a178288baa13ee54edf747
422800,恩施土家族苗族自治州,enshi.zip,20150427,2974056,4570182,ad5cf4c7045a0cfbacba9db1de3fa92a
429004,仙桃市,xiantao.zip,20150427,1037496,1601891,2770f8a91aaa6ae52ba5d3ba034a1bda
429005,潜江市,qianjiang.zip,20150427,771066,1171800,dc00e4a8ce5116e3f5df282f4d48083c
429006,天门市,tianmen.zip,20150427,769551,1178776,3c180bc8c95d35bd5f4bf1dd70693a3a
429021,神农架林区,shennongjia.zip,20150427,132296,220667,20b91edec3ab5d1f09b8270c80f0313b
430100,长沙市,changsha.zip,20150427,17853272,25605758,64998784992b3059f0531d6b2e8df572
430200,株洲市,zhuzhou.zip,20150427,4656686,6991445,3b9d46b66c10599f7646b2923d03301e
430300,湘潭市,xiangtan.zip,20150427,3510920,5294668,370e2f78bdc3e15d5c458406009eef37
430400,衡阳市,hengyang.zip,20150427,5404990,8121225,0b5c7393a5623189381f23adab93e51f
430500,邵阳市,shaoyang.zip,20150427,3920068,6109942,d3e048f5204a57c005a244198e123b88
430600,岳阳市,yueyang.zip,20150427,4600133,6783201,b9ba182ba3f350e439e9e9f7e58aa408
430700,常德市,changde.zip,20150427,4340440,6445230,86318ba3c2410f25f6b2b8dc4cecffd1
430800,张家界市,zhangjiajie.zip,20150427,1450674,2207488,963962b5891b9c88d6954906918fe64f
430900,益阳市,yiyang.zip,20150427,2548877,3839337,5732132d698402f25eb0637c2f8f3cad
431000,郴州市,chenzhou.zip,20150427,4007449,6107465,4d940a7fccfcfd11e1d177c94124b119
431100,永州市,yongzhou.zip,20150427,3464446,5308623,389a09efcf57c02d47c063fb8eee3f42
431200,怀化市,huaihua.zip,20150427,3594622,5545325,a1140b85c7f7a458f3e67ead4e659400
431300,娄底市,loudi.zip,20150427,3019897,4596415,b361240e1d2ee1154baa704462574811
433100,湘西土家族苗族自治州,xiangxi.zip,20150427,1660742,2534797,7887dc126abe9a72b2e8a764ee1571ad
440100,广州市,guangzhou.zip,20150427,32121046,44043300,b2b3d9a98ef64273ca922ef4622f9f4e
440200,韶关市,shaoguan.zip,20150427,3856244,5698861,61f4d98b55d5a0aead6a0e6feee94622
440300,深圳市,shenzhen.zip,20150427,27093551,38008597,f1bdf002db957f811ce8acd0fa6b4ee0
440400,珠海市,zhuhai.zip,20150427,5962446,8502766,821d6c87c02e79ef248cd8888f5a816a
440500,汕头市,shantou.zip,20150427,5222942,7508925,cd61a3657ed69089848ddeae523797c1
440600,佛山市,foshan.zip,20150427,20793248,29821930,2b057ee5e7eff07d5d64e60ab8c87dfe
440700,江门市,jiangmen.zip,20150427,6830246,9865531,a556a3c0bbfda00be974281d221da007
440800,湛江市,zhanjiang.zip,20150427,4409514,6447783,88838ea7bbbd4d81d8d27e4892935392
440900,茂名市,maoming.zip,20150427,3902040,5848298,503561cf36385912c5d2a3563562417a
441200,肇庆市,zhaoqing.zip,20150427,4849824,7125029,45f5a24607361b91744e8aadc4f2f50c
441300,惠州市,huizhou.zip,20150427,9823516,14080038,b061fa2bd222c0f80e32864ba0631bea
441400,梅州市,meizhou.zip,20150427,4401048,6518202,284a014d22569c43eb5210b74e3229d4
441500,汕尾市,shanwei.zip,20150427,1689757,2487107,009ebd54d78fe924529a5730a377398f
441600,河源市,heyuan.zip,20150427,3037732,4568217,ef75f2f431cd4a2a496a2890cc42d15b
441700,阳江市,yangjiang.zip,20150427,2214086,3242181,86689042e7b4666c2b40b3f1b6811ffd
441800,清远市,qingyuan.zip,20150427,3959779,5874086,70a5f7da40555d13e8220fc1e41ce7ee
441900,东莞市,dongguan.zip,20150427,25095187,35898673,a336b96fd760f5ae6553c98480ed12a6
442000,中山市,zhongshan.zip,20150427,9739981,14032761,7b02468a10658732fa0273e2e28fbc11
445100,潮州市,chaozhou.zip,20150427,1874710,2761945,aba535dc8fd9d8d6c4f96e07cc0ac11f
445200,揭阳市,jieyang.zip,20150427,3130083,4576950,89b3ae0315ff9774660230cef719580c
445300,云浮市,yunfu.zip,20150427,1953430,2935916,33d6f17fd5bee01ebe5a8107c8957231
450100,南宁市,nanning.zip,20150427,12213044,17535300,a056889e888374a7d65aa44cdf363b99
450200,柳州市,liuzhou.zip,20150427,5518851,7937603,e6f36d3c0953fa296d5affd50b40ef8e
450300,桂林市,guilin.zip,20150427,6981143,10151925,1e71394a8ca1c524e7e8cbc195a7f9c1
450400,梧州市,wuzhou.zip,20150427,2480289,3675317,820e1df4a2d09f35e8a10ee1ab9fa08a
450500,北海市,beihai.zip,20150427,2363469,3388230,842436e85b3ba9ff7af5fdd476f4a29f
450600,防城港市,fangchenggang.zip,20150427,1384960,2089244,d86c04582291077d8c7c26af124d106d
450700,钦州市,qinzhou.zip,20150427,2121811,3185398,f961cf1728b1d70789cac8f0eb34594b
450800,贵港市,guigang.zip,20150427,2425201,3600573,d0d3dc96aff728982df8b5097ed51207
450900,玉林市,yulin.zip,20150427,3327820,4918947,efdeda11187f9c97f4ea869626fd58e5
451000,百色市,baise.zip,20150427,3177177,4791867,ca8296d13481ac4f4f21be3f19d748a7
451100,贺州市,hezhou.zip,20150427,1694752,2524168,521d915d74d92656a66bfacdb13c2cdc
451200,河池市,hechi.zip,20150427,3152606,4880796,d8b8fa377bac45383cc23d1731dec429
451300,来宾市,laibin.zip,20150427,1643981,2440818,fc13f68280bdbf924c90f05f8f64ad55
451400,崇左市,chongzuo.zip,20150427,1809956,2698900,c4e4ed0d7b6941cc2a2de3a78cca97b7
460100,海口市,haikou.zip,20150427,4773512,6823420,ba74a6cc4049eaa0cb059ce0a5ca6af2
460200,三亚市,sanya.zip,20150427,2195877,3210294,b3681c0695ec8dfb7e9014f8d8f9e213
460300,三沙市,sansha.zip,20150427,9516,26094,16f278d262a0dc404aaf2e525b5f4aa9
469001,五指山市,wuzhishan.zip,20150427,137524,222629,f2a4b893a14aae06d58047dc85fdfade
469002,琼海市,qionghai.zip,20150427,609785,913319,78faed92b54f21078fffcfccc0357381
469003,儋州市,danzhou.zip,20150427,550019,828108,5727b16aae2cfff0bb0bd663f379c0ad
469005,文昌市,wenchang.zip,20150427,514904,780009,771f59021aff56c3bff79ac6f309b243
469006,万宁市,wanning.zip,20150427,393815,598817,35356ba99764b7b61d97b7a156d1f27b
469007,东方市,dongfang.zip,20150427,251205,387090,3c6acff823b1a60b6f49b04829e3dd79
469021,定安县,dinganxian.zip,20150427,226298,351593,43c9eabe62f42a5f61580c5261ffd485
469022,屯昌县,tunchangxian.zip,20150427,208880,332254,f935ce7381d9ce15def3bdea152f0223
469023,澄迈县,chengmaixian.zip,20150427,359131,551594,b2b3796bb4f030ffb2b2d0aea285c49b
469024,临高县,lingaoxian.zip,20150427,170923,274183,b75b98a3ac242d4a55a46e1bc5831bca
469025,白沙黎族自治县,baishaxian.zip,20150427,126892,210037,5f68320edbe44f0d9f15b263e7401355
469026,昌江黎族自治县,changjiangxian.zip,20150427,163676,268667,0a041b2e21162ad728d89f6309f88c78
469027,乐东黎族自治县,ledongxian.zip,20150427,233915,364067,5f620ad15e877af8d2ea99e4de2b0140
469028,陵水黎族自治县,lingshuixian.zip,20150427,285896,435067,2cde5b6faf0b962a4af45f83de64de90
469029,保亭黎族苗族自治县,baotingxian.zip,20150427,158147,251244,1f8d7a1c8d45e4182177cf0ef629f27a
469030,琼中黎族苗族自治县,qiongzhongxian.zip,20150427,149628,253621,55ee156a83d7b02a269ebcf1743da719
500000,重庆市,chongqing.zip,20150427,29283601,41490318,c825445262d5aa09febe552a1d87972c
510100,成都市,chengdu.zip,20150427,32111888,44225339,72226dd326f79e2d4e05ef117eb52e9d
510300,自贡市,zigong.zip,20150427,1899353,2865467,57a5576d7cec56db9592768d23d4b0df
510400,攀枝花市,panzhihua.zip,20150427,1428732,2127024,48ada7602e468129da6fc8062b23a975
510500,泸州市,luzhou.zip,20150427,2976043,4532347,5ae7a348ec9aa88d059b8472f5032590
510600,德阳市,deyang.zip,20150427,4579628,6597839,1ea1dfc91c8f85a74fc670035cffdad8
510700,绵阳市,mianyang.zip,20150427,6816841,9987250,37c1d9ffe312040fc9003cc7fafb172f
510800,广元市,guangyuan.zip,20150427,3307797,5067943,b1426bc2ac7f58e86992b946713fbfd9
510900,遂宁市,suining.zip,20150427,2685420,3980340,4ee692cd059a1d8ef5b6e018262eb705
511000,内江市,neijiang.zip,20150427,1817005,2720190,c9460b9095a64364760942ea98f4c1e6
511100,乐山市,leshan.zip,20150427,4298717,6316999,6b03e6416ea9563085d4042c3ac3007b
511300,南充市,nanchong.zip,20150427,5135521,7543497,dcdf94492ecef52f8110dd71cbf4fca5
511400,眉山市,meishan.zip,20150427,3136091,4641561,cadaa9d5b75af284fdb203e2d7a82e86
511500,宜宾市,yibin.zip,20150427,3289878,4982341,ccb8fd4c9fe4299ca87cf256172e95d1
511600,广安市,guangan.zip,20150427,2631692,3933607,edb4b94b9bd707de74ee2dd3fd91e4b5
511700,达州市,dazhou.zip,20150427,3869676,5889139,f899927c3abf196462e9b9a196f9ad3d
511800,雅安市,yaan.zip,20150427,1998620,2959503,cb9b5720c2b662897d7a1b74a1c58833
511900,巴中市,bazhong.zip,20150427,2552106,4024998,318bd582073c666490805323a822b943
512000,资阳市,ziyang.zip,20150427,1983506,3040718,2df894e52503ffeebfc3c3c2e6b5ee82
513200,阿坝藏族羌族自治州,aba.zip,20150427,1504267,2361634,3b88c0ca084ec7f89a769ec5ffc1d9b0
513300,甘孜藏族自治州,ganzi.zip,20150427,1547632,2568571,fbd0efd6209c7cbe06ce9d4e9aac5d17
513400,凉山彝族自治州,liangshan.zip,20150427,3356982,5058827,693b39b6ffe17faff20b9e8c2385de66
520100,贵阳市,guiyang.zip,20150427,8754329,12612719,9e43021d58ad20e96fbb57feb3005676
